0.406611	1.46624	0.0548198
0.408334	1.47167	0.0562971
0.410057	1.47715	0.057802
0.411779	1.48268	0.0593348
0.413502	1.48827	0.0608962
0.415224	1.49392	0.0624867
0.416947	1.49962	0.0641068
0.41867	1.50537	0.065757
0.420392	1.51118	0.0674379
0.422115	1.51705	0.0691502
0.423837	1.52298	0.0708944
0.42556	1.52896	0.0726711
0.427282	1.53501	0.0744811
0.429005	1.54112	0.0763251
0.430728	1.54728	0.0782037
0.43245	1.55351	0.0801176
0.434173	1.5598	0.0820674
0.435895	1.56616	0.084054
0.437618	1.57258	0.0860781
0.439341	1.57907	0.0881404
0.441063	1.58562	0.0902416
0.442786	1.59224	0.0923827
0.444508	1.59892	0.0945645
0.446231	1.60568	0.0967878
0.447953	1.6125	0.0990536
0.449676	1.6194	0.101363
0.451399	1.62637	0.103716
0.453121	1.63341	0.106115
0.454844	1.64052	0.10856
0.456566	1.64771	0.111052
0.458289	1.65498	0.113592
0.460011	1.66232	0.116182
0.461734	1.66974	0.118821
0.463457	1.67724	0.121513
0.465179	1.68481	0.124257
0.466902	1.69247	0.127055
0.468624	1.70022	0.129908
0.470347	1.70804	0.132818
0.47207	1.71595	0.135784
0.473792	1.72395	0.13881
0.475515	1.73203	0.141896
0.477237	1.7402	0.145044
0.47896	1.74846	0.148254
0.480682	1.75681	0.15153
0.482405	1.76525	0.154872
0.484128	1.77379	0.158281
0.48585	1.78242	0.161759
0.487573	1.79114	0.165308
0.489295	1.79996	0.16893
0.491018	1.80889	0.172626
0.492741	1.81791	0.176399
0.494463	1.82703	0.180249
0.496186	1.83626	0.18418
0.497908	1.84559	0.188192
0.499631	1.85502	0.192289
0.501353	1.86457	0.196471
0.503076	1.87422	0.200742
0.504799	1.88399	0.205102
0.506521	1.89386	0.209556
0.508244	1.90385	0.214104
0.509966	1.91395	0.21875
0.511689	1.92418	0.223496
0.513412	1.93452	0.228344
0.515134	1.94498	0.233298
0.516857	1.95556	0.238359
0.518579	1.96627	0.243532
0.520302	1.9771	0.248817
0.522024	1.98806	0.25422
0.523747	1.99915	0.259742
0.52547	2.01037	0.265387
0.527192	2.02173	0.271158
0.528915	2.03322	0.277059
0.530637	2.04484	0.283092
0.53236	2.05661	0.289263
0.534083	2.06852	0.295574
0.535805	2.08057	0.302029
0.537528	2.09276	0.308633
0.53925	2.1051	0.315389
0.540973	2.11759	0.322302
0.542695	2.13023	0.329376
0.544418	2.14303	0.336615
0.546141	2.15598	0.344025
0.547863	2.16908	0.35161
0.549586	2.18235	0.359375
0.551308	2.19578	0.367325
0.553031	2.20937	0.375467
0.554754	2.22313	0.383804
0.556476	2.23706	0.392344
0.558199	2.25115	0.401091
0.559921	2.26542	0.410053
0.561644	2.27987	0.419235
0.563366	2.29449	0.428644
0.565089	2.30929	0.438287
0.566812	2.32427	0.44817
0.568534	2.33944	0.458302
0.570257	2.35479	0.468689
0.571979	2.37033	0.479339
0.573702	2.38606	0.490261
0.575425	2.40198	0.501463
0.577147	2.41809	0.512954
0.57887	2.43441	0.524742
0.580592	2.45092	0.536838
0.582315	2.46762	0.549248
0.584037	2.48453	0.561986
0.58576	2.50164	0.57506
0.587483	2.51896	0.588482
0.589205	2.53648	0.602263
0.590928	2.55422	0.616414
0.59265	2.57216	0.630947
0.594373	2.59031	0.645875
0.596095	2.60867	0.661209
0.597818	2.62724	0.676964
0.599541	2.64603	0.693154
0.601263	2.66503	0.709792
0.602986	2.68424	0.726895
0.604708	2.70367	0.744474
0.606431	2.72331	0.762549
0.608154	2.74316	0.781135
0.609876	2.76322	0.80025
0.611599	2.7835	0.819911
0.613321	2.80398	0.840136
0.615044	2.82467	0.860944
0.616766	2.84557	0.882357
0.618489	2.86666	0.904393
0.620212	2.88796	0.927074
0.621934	2.90945	0.950422
0.623657	2.93113	0.974459
0.625379	2.953	0.99921
0.627102	2.97505	1.0247
0.628825	2.99726	1.05095
0.630547	3.01964	1.07799
0.63227	3.04218	1.10585
0.633992	3.06487	1.13455
0.635715	3.08769	1.16413
0.637437	3.11064	1.19461
0.63916	3.13369	1.22602
0.640883	3.15685	1.25839
0.642605	3.18009	1.29177
0.644328	3.2034	1.32617
0.64605	3.22675	1.36165
0.647773	3.25013	1.39823
0.649496	3.27351	1.43594
0.651218	3.29688	1.47484
0.652941	3.32019	1.51495
0.654663	3.34344	1.55631
0.656386	3.36657	1.59897
0.658108	3.38956	1.64297
0.659831	3.41237	1.68835
0.661554	3.43497	1.73515
0.663276	3.4573	1.78342
0.664999	3.47933	1.8332
0.666721	3.501	1.88453
0.668444	3.52226	1.93746
0.670167	3.54305	1.99204
0.671889	3.5633	2.0483
0.673612	3.58294	2.1063
0.675334	3.60191	2.16607
0.677057	3.62013	2.22766
0.678779	3.63752	2.29111
0.680502	3.65398	2.35647
0.682225	3.66942	2.42376
0.683947	3.68374	2.49303
0.68567	3.69684	2.56431
0.687392	3.7086	2.63762
0.689115	3.71889	2.713
0.690838	3.7276	2.79047
0.69256	3.73457	2.87003
0.694283	3.73968	2.95171
0.696005	3.74278	3.03549
0.697728	3.7437	3.12138
0.69945	3.74228	3.20937
0.701173	3.73836	3.29942
0.702896	3.73175	3.39151
0.704618	3.72228	3.48558
0.706341	3.70975	3.58158
0.708063	3.69399	3.67943
0.709786	3.67478	3.77904
0.711508	3.65192	3.88031
0.713231	3.62522	3.98312
0.714954	3.59447	4.08731
0.716676	3.55948	4.19272
0.718399	3.52005	4.29919
0.720121	3.47601	4.4065
0.721844	3.42715	4.51445
0.723567	3.37331	4.62277
0.725289	3.31432	4.7312
0.727012	3.25004	4.83944
0.728734	3.18035	4.94719
0.730457	3.10515	5.05412
0.732179	3.02435	5.15989
0.733902	2.93789	5.26415
0.735625	2.84576	5.36651
0.737347	2.74795	5.46659
0.73907	2.64451	5.56402
0.740792	2.53552	5.6584
0.742515	2.42111	5.74939
0.744238	2.30139	5.83657
0.74596	2.17656	5.91963
0.747683	2.04682	5.99821
0.749405	1.91243	6.07202
0.751128	1.77365	6.14082
0.75285	1.63076	6.20439
0.754573	1.48405	6.26259
0.756296	1.3338	6.31533
0.758018	1.18026	6.36263
0.759741	1.02364	6.40458
0.761463	0.864001	6.44139
0.763186	0.7013	6.47342
0.764909	0.535198	6.50116
0.766631	0.364956	6.52521
0.768354	0.18914	6.5466
0.770076	0.00514477	6.56606
0.771799	-0.191668	6.58429
0.773521	-0.409495	6.60057
0.775244	-0.662497	6.60929
0.776967	-0.972505	6.58988
0.778689	-1.35635	6.48204
0.780412	-1.74984	6.17161
0.782134	-1.91304	5.66296
0.783857	-1.76512	5.27149
0.78558	-1.57384	5.13098
0.787302	-1.47721	5.10924
0.789025	-1.46056	5.11065
0.790747	-1.48987	5.10414
0.79247	-1.54308	5.08366
0.794192	-1.60801	5.05003
0.795915	-1.67799	5.00553
0.797638	-1.7493	4.95234
0.79936	-1.81978	4.89231
0.801083	-1.88818	4.8269
0.802805	-1.95374	4.75726
0.804528	-2.01603	4.68435
0.806251	-2.07479	4.60891
0.807973	-2.12989	4.5316
0.809696	-2.18132	4.45291
0.811418	-2.22908	4.3733
0.813141	-2.27326	4.29316
0.814863	-2.31392	4.21277
0.816586	-2.35117	4.13239
0.818309	-2.38515	4.0523
0.820031	-2.416	3.9727
0.821754	-2.44384	3.89375
0.823476	-2.46881	3.81558
0.825199	-2.49105	3.73833
0.826922	-2.5107	3.6621
0.828644	-2.5279	3.58699
0.830367	-2.54278	3.51305
0.832089	-2.55548	3.44037
0.833812	-2.56612	3.36898
0.835534	-2.57482	3.29893
0.837257	-2.58171	3.23024
0.83898	-2.58689	3.16294
0.840702	-2.59049	3.09704
0.842425	-2.59259	3.03255
0.844147	-2.5933	2.96946
0.84587	-2.59271	2.90779
0.847592	-2.59093	2.84753
0.849315	-2.58802	2.78866
0.851038	-2.58406	2.73116
0.85276	-2.57914	2.67503
0.854483	-2.57332	2.62024
0.856205	-2.56668	2.56678
0.857928	-2.55927	2.51463
0.859651	-2.55117	2.46375
0.861373	-2.54241	2.41414
0.863096	-2.53307	2.36575
0.864818	-2.52318	2.31858
0.866541	-2.5128	2.27258
0.868263	-2.50195	2.22773
0.869986	-2.4907	2.18401
0.871709	-2.47907	2.14139
0.873431	-2.46711	2.09985
0.875154	-2.45485	2.05935
0.876876	-2.44232	2.01987
0.878599	-2.42954	1.98138
0.880322	-2.41655	1.94387
0.882044	-2.40337	1.90729
0.883767	-2.39003	1.87163
0.885489	-2.37655	1.83687
0.887212	-2.36294	1.80297
0.888934	-2.34924	1.76992
0.890657	-2.33545	1.73768
0.89238	-2.32159	1.70625
0.894102	-2.30768	1.67559
0.895825	-2.29375	1.64569
0.897547	-2.27979	1.61653
0.89927	-2.26583	1.58807
0.900993	-2.25187	1.56031
0.902715	-2.23792	1.53323
0.904438	-2.22401	1.5068
0.90616	-2.21014	1.48101
0.907883	-2.19631	1.45584
0.909605	-2.18255	1.43128
0.911328	-2.16886	1.4073
0.913051	-2.15526	1.3839
0.914773	-2.14176	1.36108
0.916496	-2.1284	1.33881
0.918218	-2.11529	1.31703
0.919941	-2.10227	1.29559
0.921664	-2.08932	1.27456
0.923386	-2.07645	1.25393
0.925109	-2.06365	1.2337
0.926831	-2.05093	1.21387
0.928554	-2.03828	1.19443
0.930276	-2.02571	1.17538
0.931999	-2.01321	1.15669
0.933722	-2.0008	1.13838
0.935444	-1.98846	1.12042
0.937167	-1.9762	1.1028
0.938889	-1.96403	1.08553
0.940612	-1.95194	1.0686
0.942335	-1.93993	1.05199
0.944057	-1.928	1.03569
0.94578	-1.91616	1.01971
0.947502	-1.9044	1.00402
0.949225	-1.89273	0.988636
0.950947	-1.88115	0.973537
0.95267	-1.86965	0.958719
0.954393	-1.85823	0.944175
0.956115	-1.84691	0.929899
0.957838	-1.83567	0.915884
0.95956	-1.82451	0.902126
0.961283	-1.81345	0.888616
0.963006	-1.80246	0.875347
0.964728	-1.79157	0.862319
0.966451	-1.78076	0.849522
0.968173	-1.77004	0.836952
0.969896	-1.7594	0.824602
0.971618	-1.74885	0.812469
0.973341	-1.73839	0.800547
0.975064	-1.728	0.788831
0.976786	-1.71771	0.777317
0.978509	-1.70749	0.765999
0.980231	-1.69736	0.754874
0.981954	-1.68731	0.743937
0.983676	-1.67735	0.733184
0.985399	-1.66746	0.722611
0.987122	-1.65766	0.712214
0.988844	-1.64794	0.701988
0.990567	-1.63829	0.69193
0.992289	-1.62873	0.682036
0.994012	-1.61924	0.672304
0.995735	-1.60984	0.662729
0.997457	-1.60051	0.653308
0.99918	-1.59125	0.644037
1.0009	-1.58208	0.634914
1.00262	-1.57298	0.625935
1.00435	-1.56395	0.617096
1.00607	-1.555	0.608396
1.00779	-1.54612	0.599831
1.00952	-1.53731	0.591398
1.01124	-1.52857	0.583097
1.01296	-1.51991	0.574925
1.01468	-1.51132	0.566875
1.01641	-1.50279	0.558945
1.01813	-1.49433	0.551133
1.01985	-1.48595	0.543442
1.02157	-1.47763	0.535864
1.0233	-1.46938	0.528398
1.02502	-1.4612	0.521044
1.02674	-1.45308	0.513798
1.02846	-1.44502	0.506657
1.03019	-1.43703	0.499619
1.03191	-1.42911	0.492683
1.03363	-1.42124	0.485849
1.03535	-1.41344	0.479112
1.03708	-1.4057	0.472471
1.0388	-1.39803	0.465926
1.04052	-1.39041	0.459471
1.04224	-1.38285	0.453107
1.04397	-1.37535	0.446833
1.04569	-1.36791	0.440648
1.04741	-1.36053	0.434548
1.04913	-1.3532	0.428532
1.05086	-1.34593	0.4226
1.05258	-1.33872	0.416749
1.0543	-1.33157	0.410979
1.05602	-1.32446	0.405286
1.05775	-1.31742	0.399671
1.05947	-1.31042	0.394132
1.06119	-1.30348	0.388666
1.06292	-1.2966	0.383275
1.06464	-1.28975	0.377952
1.06636	-1.28297	0.372705
1.06808	-1.27625	0.367529
1.06981	-1.26957	0.362418
1.07153	-1.26293	0.357375
1.07325	-1.25635	0.352399
1.07497	-1.24982	0.347488
1.0767	-1.24333	0.342642
1.07842	-1.2369	0.337857
1.08014	-1.23051	0.333135
1.08186	-1.22417	0.328476
1.08359	-1.21787	0.323875
1.08531	-1.21163	0.319335
1.08703	-1.20543	0.314854
1.08875	-1.19927	0.310429
1.09048	-1.19316	0.306059
1.0922	-1.18709	0.301748
1.09392	-1.18107	0.297491
1.09564	-1.17509	0.29329
1.09737	-1.16916	0.289142
1.09909	-1.16328	0.285047
1.10081	-1.15744	0.281004
1.10253	-1.15164	0.27701
1.10426	-1.14589	0.273063
1.10598	-1.14019	0.269163
1.1077	-1.13452	0.265307
1.10942	-1.1289	0.261496
1.11115	-1.12332	0.25773
1.11287	-1.11778	0.254004
1.11459	-1.11228	0.250323
1.11632	-1.10681	0.246683
1.11804	-1.10139	0.243085
1.11976	-1.096	0.239527
1.12148	-1.09065	0.23601
1.12321	-1.08534	0.232533
1.12493	-1.08006	0.229095
1.12665	-1.07482	0.225695
1.12837	-1.06962	0.222333
1.1301	-1.06445	0.219011
1.13182	-1.05932	0.215726
1.13354	-1.05422	0.212477
1.13526	-1.04915	0.209263
1.13699	-1.04411	0.206087
1.13871	-1.03911	0.202946
1.14043	-1.03414	0.19984
1.14215	-1.0292	0.19677
1.14388	-1.02429	0.193733
1.1456	-1.01941	0.190731
1.14732	-1.01455	0.187762
1.14904	-1.00971	0.184825
1.15077	-1.00494	0.181948
1.15249	-1.00016	0.17912
1.15421	-0.995453	0.17633
1.15593	-0.990786	0.17357
1.15766	-0.986157	0.170839
1.15938	-0.981567	0.168135
1.1611	-0.977011	0.165459
1.16283	-0.972491	0.162809
1.16455	-0.968006	0.160185
1.16627	-0.963554	0.157587
1.16799	-0.959133	0.155014
1.16972	-0.954748	0.152466
1.17144	-0.950393	0.149941
1.17316	-0.946072	0.147439
1.17488	-0.941784	0.144961
1.17661	-0.937523	0.142505
1.17833	-0.933294	0.140071
1.18005	-0.929095	0.137658
1.18177	-0.924926	0.135268
1.1835	-0.920788	0.132898
1.18522	-0.916677	0.13055
1.18694	-0.912594	0.12822
1.18866	-0.908539	0.125911
1.19039	-0.904512	0.123621
1.19211	-0.900511	0.12135
1.19383	-0.896539	0.119098
1.19555	-0.892593	0.116864
1.19728	-0.888673	0.114648
1.199	-0.884778	0.112451
1.20072	-0.88091	0.110272
1.20244	-0.877066	0.10811
1.20417	-0.873248	0.105965
1.20589	-0.869455	0.103838
1.20761	-0.865687	0.101728
1.20933	-0.861943	0.0996343
1.21106	-0.858224	0.097557
1.21278	-0.854529	0.0954958
1.2145	-0.850858	0.0934505
1.21623	-0.847211	0.0914208
1.21795	-0.843588	0.0894065
1.21967	-0.839988	0.0874073
1.22139	-0.836412	0.0854231
1.22312	-0.832859	0.0834536
1.22484	-0.829329	0.0814986
1.22656	-0.825822	0.0795578
1.22828	-0.822339	0.0776311
1.23001	-0.818878	0.0757183
1.23173	-0.815439	0.0738192
1.23345	-0.812024	0.0719335
1.23517	-0.808631	0.0700612
1.2369	-0.805261	0.068202
1.23862	-0.801913	0.0663557
1.24034	-0.798589	0.0645222
1.24206	-0.795287	0.0627013
1.24379	-0.792007	0.0608929
1.24551	-0.788751	0.0590967
1.24723	-0.785518	0.0573127
1.24895	-0.782308	0.0555406
1.25068	-0.779121	0.0537804
1.2524	-0.775958	0.0520319
1.25412	-0.772819	0.0502949
1.25584	-0.769704	0.0485693
1.25757	-0.766613	0.046855
1.25929	-0.763548	0.0451518
1.26101	-0.760509	0.0434597
1.26273	-0.757496	0.0417784
1.26446	-0.754509	0.0401079
1.26618	-0.751551	0.0384481
1.2679	-0.748621	0.0367987
1.26963	-0.74572	0.0351598
1.27135	-0.742851	0.0335311
1.27307	-0.740014	0.0319127
1.27479	-0.737211	0.0303042
1.27652	-0.734445	0.0287058
1.27824	-0.731716	0.0271171
1.27996	-0.729028	0.0255381
1.28168	-0.726385	0.0239687
1.28341	-0.72379	0.0224088
1.28513	-0.721247	0.0208581
1.28685	-0.718764	0.0193167
1.28857	-0.716348	0.0177843
1.2903	-0.71401	0.0162609
1.29202	-0.711729	0.0147455
1.29374	-0.709591	0.0132394
1.29546	-0.707593	0.0117418
1.29719	-0.705796	0.0102526
1.29891	-0.704342	0.00877255
1.30063	-0.703801	0.00670457
1.30235	-0.702516	0.00358278
1.30408	-0.700769	0.00044954
1.3058	-0.698811	-0.00268984
1.30752	-0.696673	-0.00583266
1.30924	-0.694375	-0.00897655
1.31097	-0.691978	-0.0121202
1.31269	-0.689474	-0.0152619
1.31441	-0.686875	-0.0184001
1.31613	-0.684187	-0.0215335
1.31786	-0.681418	-0.0246609
1.31958	-0.67857	-0.0277808
1.3213	-0.675731	-0.0308958
1.32303	-0.672731	-0.033997
1.32475	-0.669663	-0.037087
1.32647	-0.666527	-0.0401642
1.32819	-0.663327	-0.0432275
1.32992	-0.660063	-0.0462755
1.33164	-0.656737	-0.0493068
1.33336	-0.653297	-0.0523159
1.33508	-0.649851	-0.0553095
1.33681	-0.646356	-0.0582834
1.33853	-0.642788	-0.0612337
1.34025	-0.639161	-0.06416
1.34197	-0.635475	-0.0670608
1.3437	-0.631731	-0.0699347
1.34542	-0.62793	-0.07278
1.34714	-0.624071	-0.075595
1.34886	-0.620155	-0.0783783
1.35059	-0.616184	-0.0811281
1.35231	-0.612157	-0.0838427
1.35403	-0.608075	-0.0865206
1.35575	-0.603938	-0.0891598
1.35748	-0.599747	-0.0917589
1.3592	-0.595504	-0.0943159
1.36092	-0.591207	-0.0968292
1.36264	-0.586859	-0.099297
1.36437	-0.582459	-0.101718
1.36609	-0.57801	-0.104089
1.36781	-0.57351	-0.10641
1.36953	-0.568963	-0.108678
1.37126	-0.564367	-0.110892
1.37298	-0.559726	-0.113049
1.3747	-0.555038	-0.115149
1.37643	-0.550307	-0.117189
1.37815	-0.545533	-0.119168
1.37987	-0.540717	-0.121084
1.38159	-0.53586	-0.122935
1.38332	-0.530965	-0.124721
1.38504	-0.526032	-0.126438
1.38676	-0.521064	-0.128086
1.38848	-0.516061	-0.129662
1.39021	-0.511025	-0.131167
1.39193	-0.505959	-0.132598
1.39365	-0.500864	-0.133953
1.39537	-0.495742	-0.135232
1.3971	-0.490594	-0.136433
1.39882	-0.485424	-0.137555
1.40054	-0.480232	-0.138597
1.40226	-0.475021	-0.139558
1.40399	-0.469793	-0.140437
1.40571	-0.46455	-0.141233
1.40743	-0.459296	-0.141945
1.40915	-0.45403	-0.142573
1.41088	-0.448757	-0.143115
1.4126	-0.443478	-0.143572
1.41432	-0.438197	-0.143942
1.41604	-0.432914	-0.144226
1.41777	-0.427633	-0.144423
1.41949	-0.422355	-0.144533
1.42121	-0.417084	-0.144556
1.42293	-0.411822	-0.144491
1.42466	-0.406571	-0.14434
1.42638	-0.401334	-0.144101
1.4281	-0.396113	-0.143776
1.42983	-0.39091	-0.143365
1.43155	-0.385728	-0.142868
1.43327	-0.380569	-0.142285
1.43499	-0.375436	-0.141619
1.43672	-0.37033	-0.140868
1.43844	-0.365254	-0.140034
1.44016	-0.360211	-0.139119
1.44188	-0.355201	-0.138122
1.44361	-0.350228	-0.137046
1.44533	-0.345294	-0.13589
1.44705	-0.340399	-0.134657
1.44877	-0.335547	-0.133348
1.4505	-0.33074	-0.131964
1.45222	-0.325978	-0.130506
1.45394	-0.321264	-0.128976
1.45566	-0.316599	-0.127376
1.45739	-0.311985	-0.125707
1.45911	-0.307423	-0.123971
1.46083	-0.302915	-0.122169
1.46255	-0.298463	-0.120304
1.46428	-0.294066	-0.118376
1.466	-0.289727	-0.116388
1.46772	-0.285447	-0.114341
1.46944	-0.281226	-0.112238
1.47117	-0.277066	-0.11008
1.47289	-0.272967	-0.107869
1.47461	-0.26893	-0.105606
1.47634	-0.264956	-0.103295
1.47806	-0.261046	-0.100935
1.47978	-0.257199	-0.0985306
1.4815	-0.253417	-0.0960822
1.48323	-0.249699	-0.0935917
1.48495	-0.246046	-0.0910611
1.48667	-0.242459	-0.0884921
1.48839	-0.238937	-0.0858865
1.49012	-0.23548	-0.0832461
1.49184	-0.232089	-0.0805725
1.49356	-0.228763	-0.0778675
1.49528	-0.225503	-0.0751327
1.49701	-0.222308	-0.0723697
1.49873	-0.219177	-0.06958
1.50045	-0.216112	-0.0667653
1.50217	-0.21311	-0.063927
1.5039	-0.210173	-0.0610665
1.50562	-0.207299	-0.0581852
1.50734	-0.204489	-0.0552846
1.50906	-0.20174	-0.0523659
1.51079	-0.199054	-0.0494303
1.51251	-0.19643	-0.0464791
1.51423	-0.193866	-0.0435134
1.51595	-0.191363	-0.0405343
1.51768	-0.188919	-0.0375429
1.5194	-0.186534	-0.0345401
1.52112	-0.184208	-0.031527
1.52284	-0.181939	-0.0285043
1.52457	-0.179727	-0.025473
1.52629	-0.177571	-0.0224339
1.52801	-0.17547	-0.0193876
1.52974	-0.173424	-0.0163348
1.53146	-0.171432	-0.0132762
1.53318	-0.169493	-0.0102123
1.5349	-0.167607	-0.00714378
1.53663	-0.165772	-0.00407092
1.53835	-0.163988	-0.000994225
1.54007	-0.162254	0.00208589
1.54179	-0.16057	0.00516916
1.54352	-0.158934	0.00825534
1.54524	-0.157346	0.0113441
1.54696	-0.155805	0.0144352
1.54868	-0.154312	0.0175289
1.55041	-0.152863	0.0206246
1.55213	-0.151461	0.0237226
1.55385	-0.150104	0.0268227
1.55557	-0.14879	0.0299252
1.5573	-0.147521	0.03303
1.55902	-0.146294	0.0361371
1.56074	-0.14511	0.0392469
1.56246	-0.143969	0.0423597
1.56419	-0.142868	0.0454754
1.56591	-0.14181	0.0485944
1.56763	-0.140792	0.0517172
1.56935	-0.139815	0.054844
1.57108	-0.138878	0.0579752
1.5728	-0.137982	0.0611112
1.57452	-0.137126	0.0642529
1.57624	-0.136309	0.0673997
1.57797	-0.135533	0.0705536
1.57969	-0.134796	0.073714
1.58141	-0.134098	0.0768817
1.58314	-0.133441	0.0800574
1.58486	-0.132823	0.0832418
1.58658	-0.132246	0.0864355
1.5883	-0.131708	0.0896386
1.59003	-0.131211	0.0928529
1.59175	-0.130756	0.0960785
1.59347	-0.130342	0.0993162
1.59519	-0.12997	0.102567
1.59692	-0.129641	0.105831
1.59864	-0.129356	0.109109
1.60036	-0.129114	0.112403
1.60208	-0.128918	0.115712
1.60381	-0.128767	0.119039
1.60553	-0.128663	0.122382
1.60725	-0.128608	0.125744
1.60897	-0.128602	0.129125
1.6107	-0.128646	0.132525
1.61242	-0.128743	0.135946
1.61414	-0.128894	0.139388
1.61586	-0.1291	0.142853
1.61759	-0.129363	0.146339
1.61931	-0.129686	0.149849
1.62103	-0.13007	0.153382
1.62275	-0.130517	0.15694
1.62448	-0.131031	0.160522
1.6262	-0.131613	0.164129
1.62792	-0.132265	0.167762
1.62964	-0.132992	0.17142
1.63137	-0.133796	0.175104
1.63309	-0.134679	0.178813
1.63481	-0.135646	0.182548
1.63654	-0.136699	0.186307
1.63826	-0.137878	0.190139
1.63998	-0.139181	0.194038
1.6417	-0.140583	0.197964
1.64343	-0.142089	0.201915
1.64515	-0.143704	0.20589
1.64687	-0.145431	0.209888
1.64859	-0.147276	0.213906
1.65032	-0.149243	0.217942
1.65204	-0.151339	0.221994
1.65376	-0.153567	0.226059
1.65548	-0.155934	0.230133
1.65721	-0.158446	0.234213
1.65893	-0.161106	0.238294
1.66065	-0.163923	0.242371
1.66237	-0.1669	0.246439
1.6641	-0.170044	0.250492
1.66582	-0.173361	0.254523
1.66754	-0.176855	0.258525
1.66926	-0.180533	0.26249
1.67099	-0.1844	0.26641
1.67271	-0.18846	0.270274
1.67443	-0.192718	0.274073
1.67615	-0.197178	0.277795
1.67788	-0.201845	0.281429
1.6796	-0.206719	0.284961
1.68132	-0.211805	0.28838
1.68304	-0.217103	0.29167
1.68477	-0.222613	0.294816
1.68649	-0.228336	0.297803
1.68821	-0.234269	0.300615
1.68994	-0.240409	0.303235
1.69166	-0.246751	0.305645
1.69338	-0.253289	0.307828
1.6951	-0.260016	0.309767
1.69683	-0.266922	0.311444
1.69855	-0.273995	0.31284
1.70027	-0.281222	0.31394
1.70199	-0.288588	0.314726
1.70372	-0.296077	0.315184
1.70544	-0.303668	0.315296
1.70716	-0.311341	0.315052
1.70888	-0.319074	0.314439
1.71061	-0.326842	0.313447
1.71233	-0.33462	0.312068
1.71405	-0.342381	0.310297
1.71577	-0.350097	0.30813
1.7175	-0.35774	0.305567
1.71922	-0.365281	0.30261
1.72094	-0.372691	0.299264
1.72266	-0.379941	0.295537
1.72439	-0.387004	0.29144
1.72611	-0.393852	0.286986
1.72783	-0.40046	0.282192
1.72955	-0.406803	0.277075
1.73128	-0.41286	0.271657
1.733	-0.41861	0.265961
1.73472	-0.424036	0.26001
1.73644	-0.429124	0.253832
1.73817	-0.433861	0.247452
1.73989	-0.438238	0.2409
1.74161	-0.442247	0.234201
1.74334	-0.445885	0.227386
1.74506	-0.449151	0.220481
1.74678	-0.452046	0.213513
1.7485	-0.454573	0.20651
1.75023	-0.45674	0.199496
1.75195	-0.458553	0.192496
1.75367	-0.460027	0.185533
1.75539	-0.461164	0.178624
1.75712	-0.461982	0.171792
1.75884	-0.462493	0.165053
1.76056	-0.462714	0.158423
1.76228	-0.462658	0.151916
1.76401	-0.462343	0.145545
1.76573	-0.461783	0.139319
1.76745	-0.460996	0.133249
1.76917	-0.459997	0.12734
1.7709	-0.458802	0.121599
1.77262	-0.457426	0.116031
1.77434	-0.455886	0.110639
1.77606	-0.454194	0.105425
